candidate,family,entry_minute,config_id,q_threshold,hi_value,lo_value,signals,eligible_fills,trades,fill_rate_vs_signals,trade_rate_vs_signals,ending_bankroll,total_return,max_drawdown,win_rate,avg_pnl,profit_factor,delay_seconds,max_spread,max_overround,min_depth,max_adverse_slippage,fixed_slippage,fraction,worst_144_return,median_144_return,positive_144_rate,active_144_rate,split,fold_id,run_label
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep300_adv5_fix25_f100,0.9,0.5638540685126173,-0.5637916354469149,67,23,16,0.34328358208955223,0.23880597014925373,102.67318097506013,0.0267318097506013,0.03030676413778353,0.5,0.16707381094125784,1.3163025980842606,4,0.04,0.03,300.0,0.005,0.0025,0.01,-0.023006309552757398,0.03400423219815396,0.7394957983193278,1.0,test,50,28235383560_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep100_adv15_fix75_f100,,,,3431,1523,795,0.4438939084814923,0.23171087146604488,129.72396666571376,0.2972396666571375,0.11661639542780018,0.7484276729559748,0.03738863731536316,1.1236594447914678,4,0.04,0.03,100.0,0.015,0.0075,0.01,-0.048133964324079126,0.004018848109747841,0.5804411764705882,1.0,train,51,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep100_adv15_fix75_f100,,,,57,25,15,0.43859649122807015,0.2631578947368421,104.76907479945008,0.04769074799450079,0.010143369175627304,0.9333333333333333,0.3179383199633387,5.454803442331808,4,0.04,0.03,100.0,0.015,0.0075,0.01,-0.0027987709340228095,4.665589683616744e-05,0.5042016806722689,1.0,validation,51,28235383560_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep100_adv15_fix75_f100,,,,44,27,18,0.6136363636363636,0.4090909090909091,100.16862046441699,0.0016862046441699086,0.019198658719618747,0.7777777777777778,0.00936780357872131,1.0417296868681072,4,0.04,0.03,100.0,0.015,0.0075,0.01,-0.019198658719618678,-6.320169454010482e-05,0.5,1.0,test,51,28288053257_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24927469513113096,-0.2603098594481045,4124,1874,877,0.45441319107662465,0.21265761396702232,104.97977359876165,0.0497977359876165,0.10738080747442379,0.8449258836944128,0.005678191104631508,1.0338102112115315,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.036884093787910466,0.0009531300432350509,0.5433823529411764,1.0,train,51,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24927469513113096,-0.2603098594481045,73,34,20,0.4657534246575342,0.273972602739726,102.61632781903967,0.026163278190396655,0.01061742124398691,0.9,0.13081639095198436,2.2691033545179433,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.001723976022294016,0.006427175558960663,0.8403361344537815,1.0,validation,51,28235383560_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24927469513113096,-0.2603098594481045,58,26,18,0.4482758620689655,0.3103448275862069,100.26725573239881,0.0026725573239880784,0.020112418653147727,0.8333333333333334,0.014847540688823317,1.088532056672573,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.01482085482257356,0.006565770521742342,0.7288135593220338,1.0,test,51,28288053257_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.5648556982014726,-0.5651829075292947,2746,775,540,0.2822286962855062,0.19664967225054625,91.19203396449228,-0.0880796603550772,0.3138699049016626,0.4425925925925926,-0.016311048213902998,0.970777021656707,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.08219074408845672,-0.0030079860854118623,0.4386764705882353,0.9978676470588236,train,51,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.5648556982014726,-0.5651829075292947,67,22,14,0.3283582089552239,0.208955223880597,107.34853276600735,0.07348532766007354,0.020555152136752058,0.6428571428571429,0.5248951975719529,2.380366855601645,8,0.04,0.03,300.0,0.015,0.0025,0.01,0.012858218083528161,0.059857449437751065,1.0,1.0,validation,51,28235383560_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.5648556982014726,-0.5651829075292947,79,29,16,0.3670886075949367,0.20253164556962025,106.50293251569563,0.06502932515695625,0.05977298709698409,0.625,0.4064332822309774,2.016963466032999,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.051012823220668135,0.012246498569373987,0.5932203389830508,1.0,test,51,28288053257_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv15_fix25_f100,,,,3488,993,636,0.28469036697247707,0.1823394495412844,149.118472585143,0.4911847258514299,0.09561729049152198,0.7610062893081762,0.07723030280682844,1.2442178422146861,4,0.04,0.03,300.0,0.015,0.0025,0.01,-0.03870238268840187,0.004438038765964825,0.613331409609003,0.9885297936805656,train,52,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv15_fix25_f100,,,,44,23,18,0.5227272727272727,0.4090909090909091,101.68243132236218,0.01682431322362188,0.01304472451602976,0.8333333333333334,0.09346840679789797,1.553416024341445,4,0.04,0.03,300.0,0.015,0.0025,0.01,-0.005027867479422965,0.010954794637673126,0.8728813559322034,1.0,validation,52,28288053257_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv15_fix25_f100,,,,62,25,16,0.4032258064516129,0.25806451612903225,100.34271361399918,0.0034271361399917932,0.02276316357676134,0.75,0.021419600874949013,1.083613606974937,4,0.04,0.03,300.0,0.015,0.0025,0.01,-0.013183443859023924,-0.007704785708358086,0.42592592592592593,1.0,test,52,28321073325_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24901085663705982,-0.25993067662786756,4202,1645,868,0.3914802475011899,0.20656830080913852,114.92183088605876,0.14921830886058762,0.08731916666332226,0.8490783410138248,0.017191049407901778,1.0996938257769078,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.04336709640754721,0.0017679726223225334,0.5820949357957005,1.0,train,52,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24901085663705982,-0.25993067662786756,59,21,18,0.3559322033898305,0.3050847457627119,102.2059495930286,0.022059495930286,0.010107238605898187,0.9444444444444444,0.12255275516825598,3.1784229515875984,8,0.04,0.03,100.0,0.015,0.0025,0.01,0.004804783402176271,0.015064280283324294,1.0,1.0,validation,52,28288053257_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24901085663705982,-0.25993067662786756,58,21,16,0.3620689655172414,0.27586206896551724,99.29852687457858,-0.007014731254214146,0.023494065788556586,0.8125,-0.04384207033884033,0.7703816467153708,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.023494065788556506,-0.004464960572506227,0.0,1.0,test,52,28321073325_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.9,0.566268016332142,-0.5660818076594814,2798,1241,712,0.44353109363831306,0.2544674767691208,95.24128626352974,-0.04758713736470255,0.39640592428348337,0.4311797752808989,-0.006683586708525341,0.9909833905643946,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.07904354682453629,-0.003807512971111926,0.46371374981965086,1.0,train,52,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.9,0.566268016332142,-0.5660818076594814,79,38,17,0.4810126582278481,0.21518987341772153,104.85741693244616,0.04857416932446146,0.036863850990625474,0.5294117647058824,0.28573040779095193,1.5625980878426038,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.03686385099062539,0.008006724739129556,0.7288135593220338,1.0,validation,52,28288053257_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.9,0.566268016332142,-0.5660818076594814,44,18,11,0.4090909090909091,0.25,99.33960100070297,-0.006603989992970294,0.030444151894250666,0.45454545454545453,-0.06003627266336744,0.8933735943214738,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.03044415189425065,0.012442962183893957,0.6018518518518519,1.0,test,52,28321073325_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv5_fix25_f100,,,,3532,1215,734,0.3439977349943375,0.20781426953567383,102.3954788174258,0.02395478817425789,0.1440013980362954,0.6934604904632152,0.003263595119108754,1.0104817469678697,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.04527965060226746,6.269746765652506e-05,0.504071372937761,1.0,train,53,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv5_fix25_f100,,,,62,24,16,0.3870967741935484,0.25806451612903225,103.7150460626348,0.03715046062634797,0.015964721348664314,0.8125,0.23219037891467428,2.211126700262253,8,0.04,0.03,100.0,0.005,0.0025,0.01,0.008175542113868284,0.02127925347097137,1.0,1.0,validation,53,28321073325_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv5_fix25_f100,,,,73,33,17,0.4520547945205479,0.2328767123287671,97.59488659793122,-0.024051134020687814,0.040786933642198944,0.5882352941176471,-0.14147725894522245,0.6619243989145694,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.02619092885366381,-0.011750686352762385,0.26119402985074625,1.0,test,53,28369678027_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f200,0.9,0.37766788407188234,-0.39407608251107973,2854,1273,827,0.4460406447091801,0.2897687456201822,142.22276897124627,0.4222276897124626,0.11621119435421531,0.8875453446191052,0.05105534337514685,1.1665342158572596,4,0.04,0.03,100.0,0.015,0.0025,0.02,-0.08520306489840224,0.0025856502299042017,0.5511576860440416,1.0,train,53,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1
